internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
199827,Najas tenuifolia,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ALISMATALES,HYDROCHARITACEAE,Najas,tenuifolia,,,,,R.Br.,"Treated as <span style=""font-style: italic;"">Najas pseudograminea</span> in the Flora of China (eFlora 2011). Four subspecies have been described (de Wilde 1962)."
32835,Araucaria cunninghamii,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,ARAUCARIACEAE,Araucaria,cunninghamii,,,,,Aiton ex A.Cunn.,"Two varieties are recognised: the typical variety on mainland Australia and var. <span style=""font-style: italic;"">papuana</span> in Papua New Guinea and Indonesia."
34926,Wollemia nobilis,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,ARAUCARIACEAE,Wollemia,nobilis,,,,,"W.G.Jones, K.D.Hill &amp; J.M.Allen","The genus <em>Wollemia</em> and its only known species <em>W. nobilis</em> were described in 1995 after a grove of unusual conifers was discovered in a remote canyon of Wollemi National Park, southeastern Australia, in 1994 (Jones <em>et al.</em>, 1995)</span>. The pollen of <em>W. nobilis</em> closely resembles that of <em>Dilwynites</em>, a fossil pollen taxon with a late Tertiary to late Cretaceous distribution (c. 2-91 million years ago; Macphail <em>et al.</em>, 1995; Chambers <em>et al.</em>, 1998; Dettmann and Jarzen, 2000), including records from Australia, New Zealand, Antarctica and Patagonia (Macphail <em>et al.</em>, 2013)</span>. The stratigraphic distribution of <em>Dilwynites </em>has been used to construct a fossil record for <em>Wollemia</em>, although at least some <em>Dilwynites</em> records are attributable to <em>Agathis</em>, the sister group to <em>Wollemia</em> </span>(Macphail and Carpenter, 2014)</span>. Hence, the genus <em>Wollemia</em> appears to have an extensive fossil record and to have once been much more widely distributed in the Southern Hemisphere. However, there is no definitive evidence to indicate when the extant species <em>W. nobilis</em> evolved"
34927,Alectryon ramiflorus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,Alectryon,ramiflorus,,,,,S.T.Reynolds,
34928,Aglaia brassii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,MELIACEAE,Aglaia,brassii,,,,,Merr. &amp; L.M.Perry,
36608,Aglaia australiensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,MELIACEAE,Aglaia,australiensis,,,,,Pannell,
36610,Aglaia meridionalis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,MELIACEAE,Aglaia,meridionalis,,,,,Pannell,
37224,Myristica ampliata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,MYRISTICACEAE,Myristica,ampliata,,,,,de Wilde,
38184,Archontophoenix myolensis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,Archontophoenix,myolensis,,,,,Dowe,
38575,Hedyscepe canterburyana,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,Hedyscepe,canterburyana,,,,,(C.Moore &amp; F.Muell.) H.Wendl. &amp; Drude,
38576,Howea belmoreana,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,Howea,belmoreana,,,,,(C.Moore &amp; F.Muell.) Becc.,
38577,Howea forsteriana,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,Howea,forsteriana,,,,,(F.Muell.) Becc.,
38593,Linospadix microcarya,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,Linospadix,microcarya,,,,,(Domin) Burret,
38594,Livistona alfredii,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,Livistona,alfredii,,,,,F.Muell.,
38595,Livistona drudei,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,Livistona,drudei,,,,,F.Muell. ex Drude,
38615,Normanbya normanbyi,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,Normanbya,normanbyi,,,,,(W.Hill) L.H.Bailey,
38733,Wodyetia bifurcata,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,Wodyetia,bifurcata,,,,,A.K.Irvine,
39244,Vandiemenia ratkowskiana,PLANTAE,MARCHANTIOPHYTA,JUNGERMANNIOPSIDA,METZGERIALES,METZGERIACEAE,Vandiemenia,ratkowskiana,,,,,Hewson,
39247,Ambuchanania leucobryoides,PLANTAE,BRYOPHYTA,SPHAGNOPSIDA,AMBUCHANANIALES,AMBUCHANANIACEAE,Ambuchanania,leucobryoides,,,,,"(T.Yamag., Seppelt &amp; Z.Iwats.) Seppelt &amp; H.A.Crum","Was previously treated under the genus <span style=""font-style: italic;"">Sphagnum</span>."
41959,Cycas desolata,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas,desolata,,,,,P.I.Forst.,
41960,Cycas silvestris,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas,silvestris,,,,,K.D.Hill,
41976,Cycas tuckeri,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas,tuckeri,,,,,K.D.Hill,
41989,Cycas calcicola,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas,calcicola,,,,,Maconochie,
41958,Cycas conferta,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas,conferta,,,,,Chirgwin,
41969,Cycas arenicola,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas,arenicola,,,,,K.D.Hill,
41970,Cycas badensis,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas,badensis,,,,,K.D.Hill,
41972,Cycas cairnsiana,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas,cairnsiana,,,,,F.Muell.,
41973,Cycas couttsiana,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas,couttsiana,,,,,K.D.Hill,
41974,Cycas ophiolitica,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas,ophiolitica,,,,,K.D.Hill,
42083,Cycas scratchleyana,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas,scratchleyana,,,,,F.Muell.,
42027,Cycas maconochiei,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas,maconochiei,,,,,Chirgwin &amp; K.D.Hill,"This species has three subspecies. <em>C. maconochiei </em>ssp. <em>maconochiei</em>, <em>C. maconochiei</em> ssp. <em>lanata</em> and <em>C. maconochiei</em> ssp. <em>viridis</em> which are all assessed separately. However, <em>C. maconochiei</em> ssp. <em>lanata </em>is now considered a synonym of <br/><em><em>C. maconochiei</em></em> (Dixon, D., 2004)"
42035,Cycas media,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas,media,,,,,R.Br.,"This species has three subspecies: <em>Cycas media</em> subsp. <em>media</em>, <em>C. media</em> subsp. <em>banksii</em> and <em>C. media</em> subsp. <em>ensata</em>."
42195,Araucaria bidwillii,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,ARAUCARIACEAE,Araucaria,bidwillii,,,,,Hook.,
43993,Vanvoorstia bennettiana,PLANTAE,RHODOPHYTA,FLORIDEOPHYCEAE,CERAMIALES,DELESSERIACEAE,Vanvoorstia,bennettiana,,,,,(Harv.) Papenf.,"The genus <i>Vanvoorstia</i> contains three species. <i>Vanvoorstia spectabilis</i> and <i>V. coccinea</i> are common tropical (Indo-Pacific, including GBR) species, with the former also recorded from Lord Howe Island. While some confusion exists as to the exact differences between these two species (Price and Scott 1992), both are easily distinguished and considered very different from <i>V. bennettiana</i>, a very much smaller- and finer-meshed species in which the tetrasporangial stichidia are also easily defined.
<br>
<br>There are now four species. Eric Coppejans (pers. comm.) indicates that there is  a new species he described from East Africa which is probably Critically Endangered: <i>Vanvoorstia incipiens</i> De Clerck, Wynne & Coppejans (<i>Phycologia</i> 38 (1999): 394-400). This newly described species  occurs massively in a single (rather small) bay along the east coast of Zanzibar, at about low tide level (large amounts drifting or entangled to other seaweeds in intertidal pools). Coppejans carried out over 200 collecting excursions along the Kenyan, Tanzanian (incl. Zanzibar) coast and NEVER found a single specimen anywhere else than the type locality, where we find it again year after year. It doesn't occur in the neighbouring bays, which look ""identical"" to this one! If that bay would be disturbed (harbour, oil pollution, etc.) the only known (type) locality  would disappear and we would have a similar story there within the same genus!! Apparently some representatives do not succeed in colonizing larger areas!"
13416798,Hedychium coronarium,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ZINGIBERALES,ZINGIBERACEAE,Hedychium,coronarium,,,,,J.König,
13490853,Ischaemum polystachyum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Ischaemum,polystachyum,,,,,J.Presl,
202961,Nerium oleander,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,APOCYNACEAE,Nerium,oleander,,,,,L.,
164234,Isolepis setacea,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Isolepis,setacea,,,,,(L.) R.Br.,
164337,Polypogon viridis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Polypogon,viridis,,,,,(Gouan) Breistr.,
164091,Lythrum hyssopifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,LYTHRACEAE,Lythrum,hyssopifolia,,,,,L.,"<p><span style=""font-style: italic;"">Lythrum hyssopifolium </span>is one of a complex of small <span style=""font-style: italic;"">Lythrum</span> species typically occurring in ephemeral wetlands and in association with larger, more permanent wetlands some of which are recognised by some authors as species (e.g. <span style=""font-style: italic;"">L. thymifolia</span>). Taxonomic treatment of these entities is inconsistent.<br/></p>"
164352,Ludwigia palustris,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,ONAGRACEAE,Ludwigia,palustris,,,,,(L.) Elliott,<p><br/></p>
163967,Samolus valerandi,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,PRIMULACEAE,Samolus,valerandi,,,,,L.,<p><br/></p>
164203,Apium graveolens,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,APIACEAE,Apium,graveolens,,,,,L.,<p><br/></p>
13582699,Mimulus gracilis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,PHRYMACEAE,Mimulus,gracilis,,,,,R.Br.,
202950,Centaurium erythraea,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,GENTIANACEAE,Centaurium,erythraea,,,,,Rafn,
16728404,Casuarina equisetifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,CASUARINACEAE,Casuarina,equisetifolia,,,,,L.,
17046274,Polygonum argyrocoleon,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,POLYGONACEAE,Polygonum,argyrocoleon,,,,,Steud. ex Kunze,
18153775,Microcachrys tetragona,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PODOCARPACEAE,Microcachrys,tetragona,,,,,(Hook.) Hook.f.,
18435618,Aleurites moluccanus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Aleurites,moluccanus,,,,,(L.) Willd.,
18435806,Acacia longifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Acacia,longifolia,,,,,(Andrews) Willd.,
18435820,Acacia mangium,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Acacia,mangium,,,,,Willd.,
18435896,Adenanthera pavonina,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Adenanthera,pavonina,,,,,L.,
18435916,Albizia lebbeck,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Albizia,lebbeck,,,,,(L.) Benth.,
18290149,Coffea brassii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Coffea,brassii,,,,,(J.-F.Leroy) A.P.Davis,"<em>Paracoffea brassii </em>J.-F.Leroy (Leroy, 1968) was added to <em>Psilanthus</em> (subgenus<em> Afrocoffea</em>) by Davis (2003) and then due to the placement of <em>Psilanthus</em> into the synonymy of <em>Coffea </em>(Davis<em> et al. </em>2011) the nomenclatural change to <em>Coffea brassii</em> (J.-F.Leroy) A.P.Davis&#160; was necessary (Davis 2010)."
13164857,Corynephorus fasciculatus,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Corynephorus,fasciculatus,,,,,Boiss. &amp; Reut.,"Several national botanical and taxonomic references (e.g., Tela Botanica (2015), the Inventaire National du Patrimoine Naturel &#160;(INPN 2016) and Schede di botanica (Altervista 2016) include&#160;<em>Corynephorus divaricatus</em> (Pourr.) Breistr. as synonym of the taxon&#160;<em>Corynephorus fasciculatus</em> Boiss. &amp; Reut.&#160;<span style=""background-color: yellow;""><br/></span><span style=""background-color: white;""><br/>However&#160;(WCSP 2016) consider both taxa to be valid, with&#160;<em>C</em>.&#160;</span><em>divaricatus&#160;</em>having a&#160;primarily&#160;eastern Mediterranean distribution, and&#160;<em>C.&#160;fasciculatus</em>&#160;having a primarily western Mediterranean distribution, although the two species partially overlap. Conversely, Euro+Med PlantBase (Valdés and Scholz 2009) considers&#160;<em>C.&#160;fasciculatus</em>&#160;to be a synonym of<span style=""background-color: white;"">&#160;<em>C</em>.&#160;</span><em>divaricatus.</em>"
13164480,Aira provincialis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Aira,provincialis,,,,,Jord.,<p><br/></p>
170103,Brassica elongata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,BRASSICALES,BRASSICACEAE,Brassica,elongata,,,,,Ehrh.,"<span style=""font-style: italic;"">Brassica </span><span style=""font-style: italic;"">elongata</span> Ehrh. comprises five subspecies: <span style=""font-style: italic;"">B. elongata</span> Ehrh. subsp. <span style=""font-style: italic;"">elongata</span>, <span style=""font-style: italic;"">B. elongata</span> subsp. <span style=""font-style: italic;"">imdrhasiana </span>Quézel<span style=""font-style: italic;"">, B. elongata </span>subsp.<span style=""font-style: italic;""> integrifolia </span>(Boiss.) Breistr., <span style=""font-style: italic;"">B. elongata</span> subsp. <span style=""font-style: italic;"">pinnatifida </span>(Schmalh.) Greuter &amp; Burdet, and <span style=""font-style: italic;"">B. elongata </span>subsp.<span style=""font-style: italic;""> subscaposa</span> (Maire &amp; Weiller) Maire (USDA, Agricultural Research Service, National Plant Germplasm System 2019).Brassica elongata is a gene pool secondary wild relative of broccoli (B. oleracea L. var. italica Plenck), Brussels sprout [B.  oleracea L. var. gemmifera (DC.) Zenker], cabbage (B. oleracea var.  capitata L.), cauliflower (B. oleracea var. botrytis L.), kale (<span style=""font-style: italic;"">B</span>. <span style=""font-style: italic;"">oleracea   </span>var. <span style=""font-style: italic;"">viridis </span>L.) and turnip (<span style=""font-style: italic;"">B</span>.  <span style=""font-style: italic;"">rapa </span>L.). It is also a gene pool tertiary wild relative of swede (<span style=""font-style: italic;"">B</span>. <span style=""font-style: italic;"">napus </span>L. var. <span style=""font-style: italic;"">napobrassica   </span>(L.) Rchb.), <span style=""font-style: italic;""></span>oilseed rape (<span style=""font-style: italic;"">B</span>.  <span style=""font-style: italic;"">napus </span>L.  var. <span style=""font-style: italic;"">napus</span>) and perennial wall rocket [<em>Diplotaxis tenuifolia</em> (L.) DC.] (Vincent <em>et al.</em> 2013)."
170104,Brassica fruticulosa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,BRASSICALES,BRASSICACEAE,Brassica,fruticulosa,,,,,Cirillo,"<em>Brassica fruticulos</em>a Cirillo seven subspecies: <span style=""font-style: italic;"">B. fruticulosa </span>subsp. <em>cossoniana</em> (Boiss. &amp; Reut.) Maire, <span style=""font-style: italic;"">B. fruticulosa </span>subsp. <em>fruticulosa</em>, <em>B. fruticulosa</em> subsp. <em>glaberrima</em> (Pomel) Batt., <em>B. fruticulosa</em> subsp. <em>mauritanica</em> (Coss.) Maire, <em>B. fruticulosa</em> subsp. <em>numidica</em> (Coss.) Maire, <em>B. fruticulosa</em> subsp. <em>pomeliana</em> Maire and <em>B. fruticulosa</em> subsp. <em>radicata</em> (Desf.) Batt. (USDA, Agricultural Research Service, National Plant Germplasm System 2019).<em>Brassica fruticulosa</em> is a gene pool tertiary wild relative of Ethiopian cabbage (<em>B. carinata</em> A.Braun), swede (<span style=""font-style: italic;"">B</span>. <span style=""font-style: italic;"">napus </span>L. var. <span style=""font-style: italic;"">napobrassica   </span>(L.) Rchb.), <span style=""font-style: italic;""></span>oilseed rape (<span style=""font-style: italic;"">B</span>.  <span style=""font-style: italic;"">napus </span>L.  var. <span style=""font-style: italic;"">napus</span>), black mustard (<span style=""font-style: italic;"">B. nigra </span>(L.) W. D. J. Koch), turnip (<span style=""font-style: italic;"">B</span>.  <span style=""font-style: italic;"">rapa </span>L.) and radish (<em>Raphanus sativus</em> L.) (Vincent <em>et al.</em> 2013). It is also a wild relative of broccoli (<span style=""font-style: italic;"">B</span>.  <span style=""font-style: italic;"">oleracea  </span>L. var. <span style=""font-style: italic;"">italica </span>Plenck),  Brussels sprout (<span style=""font-style: italic;"">B</span>. <span style=""font-style: italic;"">oleracea     </span>L. var. <span style=""font-style: italic;"">gemmifera </span>(DC.)     Zenker), cabbage (<span style=""font-style: italic;"">B</span>. <span style=""font-style: italic;"">oleracea    </span>var. <span style=""font-style: italic;"">capitata </span>L.),  cauliflower (<span style=""font-style: italic;"">B</span>. <span style=""font-style: italic;"">oleracea     </span>var. <span style=""font-style: italic;"">botrytis </span>L.) and  kale (<span style=""font-style: italic;"">B</span>. <span style=""font-style: italic;"">oleracea    </span>var. <span style=""font-style: italic;"">viridis  </span>L.) (Vincent <em>et al.</em> 2013)."
19617902,Cyperus hamulosus,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Cyperus,hamulosus,,,,,M.Bieb.,
19620468,Salix cinerea,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,Salix,cinerea,,,,,L.,
39635,Cephalotus follicularis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,CEPHALOTACEAE,Cephalotus,follicularis,,,,,Labill.,
19892219,Acacia aneura,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Acacia,aneura,,,,,F.Muell. ex Benth.,"Ten varieties are recognized by Pedley in the Flora of Australia Vol.  11B (Orchard and Wilson 2001). It consists of a large complex of  variable intergrading and hybridizing forms, some included in these ten  varieties, others regarded as separate species: <em>A. ayersiana</em>, <em>A. brachystachya</em>, <em>A. craspedocarpa</em>, <em>A. minyura</em>, <em>A. paraneura</em> and <em>A. ramulosa</em>. These are distinguished mainly by leaf and pod characteristics (Moore 2005)."
19891997,Acacia ataxiphylla,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Acacia,ataxiphylla,,,,,Benth.,
19891902,Acacia auriculiformis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Acacia,auriculiformis,,,,,Benth.,
19891632,Acacia basedowii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Acacia,basedowii,,,,,Maiden,"It resembles the more westerly distributed <em>Acacia oxyclada</em>. According to Maslin this species is probably better treated as an infraspecific taxon of <em>A. oxyclada</em>, but seeds should be examined before any change is made (Orchard and Wilson 2001)."
19893073,Acacia bifaria,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Acacia,bifaria,,,,,Maslin,
19891586,Acacia eremophila,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Acacia,eremophila,,,,,W.Fitzg.,"Two varieties are recognized: var. <em>eremophila </em>and var. <em>variabilis</em>. It is related to <em>A. densiflora</em> Morrison. There is further variant, ""numerous-nerved variant"" not included in this assessment and was treated as <em>A. rigidens</em> Cunn. ex Don by Maslin in <em>Flora of Central Australia</em> (1981) (Orchard and Wilson 2001)."
19891920,Acacia excelsa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Acacia,excelsa,,,,,Benth.,Two subspecies are recognized: subsp. <em>angusta </em>and subsp. <em>excelsa</em>.
19892743,Acacia glaucocarpa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Acacia,glaucocarpa,,,,,Maiden & Blakeley,
19892690,Acacia jacksonioides,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Acacia,jacksonioides,,,,,Maslin,Similar to <em>A. erinacea</em> Benth. and <em>A. semicircinalis</em> Maiden &amp; Blakely.
19892559,Acacia jennerae,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Acacia,jennerae,,,,,Maiden,In the past the species has commonly been confused with <em>Acacia microbotrya</em>; their ranges overlap in the Burakin–Trayning area in Western Australia. <em>A. jennerae</em> is normally distinguished by its straighter phyllodes with more numerous glands and its funicle (Orchard and Wilson 2001).
19892147,Acacia pendula,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Acacia,pendula,,,,,A.Cunn. ex G.Don,
19892935,Acacia repanda,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Acacia,repanda,,,,,R.S.Cowan &amp; Maslin,Closely related to <em>Acacia ephedroides</em> Benth.
19892399,Acacia semirigida,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Acacia,semirigida,,,,,Maiden &amp; Blakeley,The Stannary Hills locality given on the T.L.Bancroft paratype is evidently an error for Eidsvold. Pedley reported the species from the Blackdown Tableland but these plants appear not to be <em>A. semirigida</em>. Further information is needed in order to ascertain the status of this entity (Orchard and Wilson 2001).
19891510,Acacia sericata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Acacia,sericata,,,,,Benth.,"This species has been erroneously reported as occurring in the Northern Territory. We based the listing on the distribution of the species according to the Flora of Australia as endemic to the Isdell and Drysdale River areas in the Kimberley region (2001). Bentham, treated <em>Acacia platycarpa</em> as a synonym of <em>A. sericata</em>. The two taxa are closely related and would perhaps be best treated as subspecies of a single species, but <em>A. sericata</em> is readily recognized by its densely minutely stellate-velvety phyllodes."
19891977,Aotus subglauca,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Aotus,subglauca,,,,,Blakely &amp; McKie,Two known varieties: var. <em>subglauca </em>and var. <em>filiformis </em>Blakely &amp; McKie
19892912,Archidendron vaillantii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Archidendron,vaillantii,,,,,(F.Muell.) F.Muell.,"Very similar to <em>A. lucyi</em>, with which it is sometimes confused; <em>A. lucyi</em> can be distinguished by the cauliflorous and ramiflorous habit."
19892625,Bauhinia cunninghamii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Bauhinia,cunninghamii,,,,,(Benth.) Benth.,
19892829,Bossiaea lenticularis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Bossiaea,lenticularis,,,,,Sieber ex DC.,
19891820,Bossiaea oxyclada,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Bossiaea,oxyclada,,,,,Turcz.,"This species was known for over 120 years only from the type, a fruiting specimen, the application of the name <em>Bossiaea. oxyclada</em> had been uncertain until recently when specimens collected in the Fitzgerald River National Park enabled the identity of this species to be established (Ross 2006)."
