ordre_affichage,groupe,famille,nom_taxon,Genre,formation,basionyme,id_taxon,valide,statut,id synonyme,synonyme,remarque
5,Dicotylédones,Apocynaceae Juss.,Alyxia clusiophylla (Baill.) Guillaumin,Alyxia,M,Gynopogon clusiophyllum Baill.,196,1,E,6399,Gynopogon suave Baill.,
5,Dicotylédones,Apocynaceae Juss.,Alyxia clusiophylla (Baill.) Guillaumin,Alyxia,M,Gynopogon clusiophyllum Baill.,196,1,E,230,Alyxia suavis (Baill.) Schltr.,
5,Dicotylédones,Apocynaceae Juss.,Alyxia clusiophylla (Baill.) Guillaumin,Alyxia,M,Gynopogon clusiophyllum Baill.,196,1,E,6390,Gynopogon clusiophyllum Baill.,
5,Dicotylédones,Apocynaceae Juss.,Alyxia cylindrocarpa Guillaumin,Alyxia,FM, ,201,1,E,199,Alyxia cylindrocarpa var. obtusiuscula Boiteau,
5,Dicotylédones,Apocynaceae Juss.,Alyxia glaucophylla Van Heurck & Müll.Arg.,Alyxia,FM, ,204,1,E,6304,Alyxia canalensis Guillaumin,
5,Dicotylédones,Apocynaceae Juss.,Alyxia huerlimannii Guillaumin,Alyxia,F, ,205,1,E,6302,Alyxia baumannii Guillaumin,"""hurlimannii"" corrigé en ""huerlimannii"" selon article 60.7"
5,Dicotylédones,Apocynaceae Juss.,Alyxia kaalaensis Boiteau,Alyxia,M, ,207,1,E,, ,
5,Dicotylédones,Apocynaceae Juss.,Alyxia leucogyne Van Heurck & Müll.Arg.,Alyxia,FM, ,209,1,E,6316,Alyxia sapiifolia (Baill.) Schltr.,
5,Dicotylédones,Apocynaceae Juss.,Alyxia leucogyne Van Heurck & Müll.Arg.,Alyxia,FM, ,209,1,E,6308,Alyxia grandis Pancher & Sebert,
5,Dicotylédones,Apocynaceae Juss.,Alyxia leucogyne Van Heurck & Müll.Arg.,Alyxia,FM, ,209,1,E,6396,Gynopogon sapiifolium Baill.,
5,Dicotylédones,Apocynaceae Juss.,Alyxia leucogyne Van Heurck & Müll.Arg.,Alyxia,FM, ,209,1,E,6311,Alyxia leucogyne var. stenophylla Guillaumin,
5,Dicotylédones,Apocynaceae Juss.,Alyxia loeseneriana Schltr.,Alyxia,F, ,212,1,E,233,Alyxia vieillardii Boiteau,
5,Dicotylédones,Apocynaceae Juss.,Alyxia loeseneriana Schltr.,Alyxia,F, ,212,1,E,211,Alyxia loeseneriana var. macrocarpa Boiteau,
5,Dicotylédones,Apocynaceae Juss.,Alyxia loeseneriana Schltr.,Alyxia,F, ,212,1,E,6310,Alyxia johnsoniae S.Moore,
5,Dicotylédones,Apocynaceae Juss.,Alyxia margaretiae Boiteau,Alyxia,F, ,215,1,E,213,Alyxia margaretiae var. acutifolia Boiteau,Corrigé de margaretae en margaretiae (Art.60.8.(b) du Code 2018)
5,Dicotylédones,Apocynaceae Juss.,Alyxia margaretiae Boiteau,Alyxia,F, ,215,1,E,206,Alyxia integricarpa Boiteau,Corrigé de margaretae en margaretiae (Art.60.8.(b) du Code 2018)
5,Dicotylédones,Apocynaceae Juss.,Alyxia margaretiae Boiteau,Alyxia,F, ,215,1,E,24552,Alyxia margaretiae var. margaretae Boiteau,Corrigé de margaretae en margaretiae (Art.60.8.(b) du Code 2018)
5,Dicotylédones,Apocynaceae Juss.,Alyxia mucronata D.J.Middleton,Alyxia,M, ,20007,1,E,197,Alyxia cylindrocarpa subsp. coriacea Boiteau,nom. nov. pour Alyxia cylindrocarpa subsp. coriacea Boiteau mis au rang d'espèce (préoccupé par Alyxia coriacea Wall.)
5,Dicotylédones,Apocynaceae Juss.,Alyxia oppositifolia Boiteau,Alyxia,FM, ,219,1,E,, ,
5,Dicotylédones,Apocynaceae Juss.,Alyxia oubatchensis (Schltr.) Guillaumin,Alyxia,F,Alyxia obovata var. oubatchensis Schltr.,220,1,E,6314,Alyxia obovata var. oubatchensis Schltr.,
5,Dicotylédones,Apocynaceae Juss.,Alyxia oubatchensis (Schltr.) Guillaumin,Alyxia,F,Alyxia obovata var. oubatchensis Schltr.,220,1,E,6313,Alyxia obovata Schltr.,
5,Dicotylédones,Apocynaceae Juss.,Alyxia oubatchensis (Schltr.) Guillaumin,Alyxia,F,Alyxia obovata var. oubatchensis Schltr.,220,1,E,6393,Gynopogon oubatchense Schltr. ex Guillaumin,
5,Dicotylédones,Apocynaceae Juss.,Alyxia podocarpa Van Heurck & Müll.Arg.,Alyxia,FM, ,221,1,A,, ,"Statut indigène selon Middleton, D. J. (2002) Blumea 47, 1-93."
5,Dicotylédones,Apocynaceae Juss.,Alyxia poyaensis (Boiteau) D.J.Middleton,Alyxia,M,Alyxia rubricaulis subsp. poyaensis Boiteau,20005,1,E,223,Alyxia rubricaulis subsp. poyaensis Boiteau,
5,Dicotylédones,Apocynaceae Juss.,Alyxia rubricaulis (Baill.) Guillaumin,Alyxia,M,Gynopogon rubricaule Baill.,224,1,E,6395,Gynopogon rubricaule Baill.,
5,Dicotylédones,Apocynaceae Juss.,Alyxia sarasinii Guillaumin,Alyxia,M, ,226,1,E,, ,
5,Dicotylédones,Apocynaceae Juss.,Alyxia stellata (J.R.Forst. & G.Forst.) Roem. & Schult.,Alyxia,FLM,Gynopogon stellatum J.R.Forst. & G.Forst.,229,1,A,6301,Alyxia brevipes (Baill.) Schltr.,
5,Dicotylédones,Apocynaceae Juss.,Alyxia stellata (J.R.Forst. & G.Forst.) Roem. & Schult.,Alyxia,FLM,Gynopogon stellatum J.R.Forst. & G.Forst.,229,1,A,6309,Alyxia intermedia Vieill. ex Guillaumin,
5,Dicotylédones,Apocynaceae Juss.,Alyxia stellata (J.R.Forst. & G.Forst.) Roem. & Schult.,Alyxia,FLM,Gynopogon stellatum J.R.Forst. & G.Forst.,229,1,A,6398,Gynopogon stellatum J.R.Forst. & G.Forst.,
5,Dicotylédones,Apocynaceae Juss.,Alyxia stellata (J.R.Forst. & G.Forst.) Roem. & Schult.,Alyxia,FLM,Gynopogon stellatum J.R.Forst. & G.Forst.,229,1,A,6387,Gynopogon brevipes Baill.,
5,Dicotylédones,Apocynaceae Juss.,Alyxia stellata (J.R.Forst. & G.Forst.) Roem. & Schult.,Alyxia,FLM,Gynopogon stellatum J.R.Forst. & G.Forst.,229,1,A,6303,Alyxia brevipes var. macrocarpa Däniker,
5,Dicotylédones,Apocynaceae Juss.,Alyxia tisserantii Montrouz.,Alyxia,FM, ,231,1,E,6306,Alyxia disphaerocarpa Van Heurck & Müll.Arg.,"Récolte associée au taxon : J.-M. Veillon 6575
"
5,Dicotylédones,Apocynaceae Juss.,Alyxia tisserantii Montrouz.,Alyxia,FM, ,231,1,E,193,Alyxia breviflora Van Heurck & Müll.Arg.,"Récolte associée au taxon : J.-M. Veillon 6575
"
5,Dicotylédones,Apocynaceae Juss.,Alyxia tisserantii Montrouz.,Alyxia,FM, ,231,1,E,203,Alyxia dolioliflora Guillaumin,"Récolte associée au taxon : J.-M. Veillon 6575
"
5,Dicotylédones,Apocynaceae Juss.,Alyxia tisserantii Montrouz.,Alyxia,FM, ,231,1,E,228,Alyxia spathulata Guillaumin,"Récolte associée au taxon : J.-M. Veillon 6575
"
5,Dicotylédones,Apocynaceae Juss.,Alyxia tisserantii Montrouz.,Alyxia,FM, ,231,1,E,6307,Alyxia doratophylla Guillaumin,"Récolte associée au taxon : J.-M. Veillon 6575
"
5,Dicotylédones,Apocynaceae Juss.,Alyxia tisserantii Montrouz.,Alyxia,FM, ,231,1,E,6392,Gynopogon microbuxus Baill.,"Récolte associée au taxon : J.-M. Veillon 6575
"
5,Dicotylédones,Apocynaceae Juss.,Alyxia tisserantii Montrouz.,Alyxia,FM, ,231,1,E,6312,Alyxia myrtoides Schltr.,"Récolte associée au taxon : J.-M. Veillon 6575
"
5,Dicotylédones,Apocynaceae Juss.,Alyxia tisserantii Montrouz.,Alyxia,FM, ,231,1,E,218,Alyxia nummularia S.Moore,"Récolte associée au taxon : J.-M. Veillon 6575
"
5,Dicotylédones,Apocynaceae Juss.,Alyxia tisserantii Montrouz.,Alyxia,FM, ,231,1,E,6394,Gynopogon rosmarinifolium Baill.,"Récolte associée au taxon : J.-M. Veillon 6575
"
5,Dicotylédones,Apocynaceae Juss.,Alyxia tisserantii Montrouz.,Alyxia,FM, ,231,1,E,195,Alyxia celastrinea (Baill.) Guillaumin,"Récolte associée au taxon : J.-M. Veillon 6575
"
5,Dicotylédones,Apocynaceae Juss.,Alyxia tisserantii Montrouz.,Alyxia,FM, ,231,1,E,216,Alyxia microbuxus (Baill.) Guillaumin ex Däniker,"Récolte associée au taxon : J.-M. Veillon 6575
"
5,Dicotylédones,Apocynaceae Juss.,Alyxia tisserantii Montrouz.,Alyxia,FM, ,231,1,E,6389,Gynopogon celastrinus Baill.,"Récolte associée au taxon : J.-M. Veillon 6575
"
5,Dicotylédones,Apocynaceae Juss.,Alyxia tisserantii Montrouz.,Alyxia,FM, ,231,1,E,202,Alyxia discolor Boiteau,"Récolte associée au taxon : J.-M. Veillon 6575
"
5,Dicotylédones,Apocynaceae Juss.,Alyxia tisserantii Montrouz.,Alyxia,FM, ,231,1,E,191,Alyxia affinis Van Heurck & Müll.Arg.,"Récolte associée au taxon : J.-M. Veillon 6575
"
5,Dicotylédones,Apocynaceae Juss.,Alyxia tisserantii Montrouz.,Alyxia,FM, ,231,1,E,222,Alyxia pseudoserpentina Boiteau,"Récolte associée au taxon : J.-M. Veillon 6575
"
5,Dicotylédones,Apocynaceae Juss.,Alyxia tisserantii Montrouz.,Alyxia,FM, ,231,1,E,217,Alyxia microcarpa Pancher ex Boiteau,"Récolte associée au taxon : J.-M. Veillon 6575
"
5,Dicotylédones,Apocynaceae Juss.,Alyxia tisserantii Montrouz.,Alyxia,FM, ,231,1,E,6305,Alyxia diellipticorpa Heckel ex Planch.,"Récolte associée au taxon : J.-M. Veillon 6575
"
5,Dicotylédones,Apocynaceae Juss.,Alyxia tisserantii Montrouz.,Alyxia,FM, ,231,1,E,6315,Alyxia rosmarinifolia (Baill.) Guillaumin,"Récolte associée au taxon : J.-M. Veillon 6575
"
5,Dicotylédones,Apocynaceae Juss.,Alyxia torqueata (Baill.) Guillaumin,Alyxia,FL,Gynopogon torqueatum Baill.,232,1,E,6400,Gynopogon torqueatum Baill.,
5,Dicotylédones,Apocynaceae Juss.,Alyxia veillonii D.J.Middleton,Alyxia,M, ,20004,1,E,, ,
5,Dicotylédones,Apocynaceae Juss.,Artia balansae (Baill.) Pichon,Artia,M,Parsonsia balansae Baill.,234,1,G,6468,Parsonsia balansae Baill.,
5,Dicotylédones,Apocynaceae Juss.,Artia brachycarpa (Baill.) Boiteau var. brachycarpa,Artia,LM,Parsonsia brachycarpa Baill.,238,1,G,4884,Marsdenia brachycarpa (Baill.) Guillaumin,
5,Dicotylédones,Apocynaceae Juss.,Artia brachycarpa (Baill.) Boiteau var. brachycarpa,Artia,LM,Parsonsia brachycarpa Baill.,238,1,G,6328,Artia orbicularis Guillaumin,
5,Dicotylédones,Apocynaceae Juss.,Artia brachycarpa (Baill.) Boiteau var. brachycarpa,Artia,LM,Parsonsia brachycarpa Baill.,238,1,G,6471,Parsonsia brachycarpa Baill.,
5,Dicotylédones,Apocynaceae Juss.,Artia brachycarpa var. coriacea (Guillaumin) Boiteau,Artia,M,Artia coriacea Guillaumin,236,1,G,6326,Artia coriacea Guillaumin,
5,Dicotylédones,Apocynaceae Juss.,Artia brachycarpa var. lanceolata (Guillaumin) Boiteau,Artia,M,Artia lanceolata Guillaumin,237,1,G,6327,Artia lanceolata Guillaumin,
5,Dicotylédones,Apocynaceae Juss.,Artia francii (Guillaumin) Pichon,Artia,FM,Parsonsia francii Guillaumin,239,1,G,6481,Parsonsia francii Guillaumin,
5,Dicotylédones,Apocynaceae Juss.,Artia lifuana (Baill.) Pichon ex Guillaumin,Artia,F,Parsonsia lifuana Baill.,240,1,G,6325,Artia amieuensis Guillaumin,
5,Dicotylédones,Apocynaceae Juss.,Artia lifuana (Baill.) Pichon ex Guillaumin,Artia,F,Parsonsia lifuana Baill.,240,1,G,6485,Parsonsia lifuana Baill.,
5,Dicotylédones,Apocynaceae Juss.,Carissa ovata R.Br.,Carissa,LN, ,241,1,A,6346,Carissa ovata var. stolonifera F.M.Bailey,
5,Dicotylédones,Apocynaceae Juss.,Carissa ovata R.Br.,Carissa,LN, ,241,1,A,6344,Carissa brownii F.Muell.,
5,Dicotylédones,Apocynaceae Juss.,Cerbera manghas L. var. manghas,Cerbera,FLG, ,245,1,A,21750,Elcana seminuda Blanco,
5,Dicotylédones,Apocynaceae Juss.,Cerbera manghas L. var. manghas,Cerbera,FLG, ,245,1,A,6352,Cerbera linnaei Montrouz.,
5,Dicotylédones,Apocynaceae Juss.,Cerbera manghas L. var. manghas,Cerbera,FLG, ,245,1,A,6351,Cerbera lactaria Buch.-Ham. ex Spreng.,
5,Dicotylédones,Apocynaceae Juss.,Cerbera manghas L. var. manghas,Cerbera,FLG, ,245,1,A,6527,Tanghinia manghas (L.) G.Don,
5,Dicotylédones,Apocynaceae Juss.,Cerberiopsis candelabra var. vexillaria (Däniker) Boiteau,Cerberiopsis,M,Pterochrosia vexillaria Däniker,6361,1,G,6363,Cerberiopsis vexillaria (Däniker) Guillaumin,
5,Dicotylédones,Apocynaceae Juss.,Cerberiopsis candelabra var. vexillaria (Däniker) Boiteau,Cerberiopsis,M,Pterochrosia vexillaria Däniker,6361,1,G,6508,Pterochrosia vexillaria Däniker,
5,Dicotylédones,Apocynaceae Juss.,Cerberiopsis candelabra Vieill. var. candelabra,Cerberiopsis,F, ,248,1,G,6509,Pterochrosia vieillardii Baill.,
5,Dicotylédones,Apocynaceae Juss.,Cerberiopsis neriifolia (S.Moore) Boiteau,Cerberiopsis,FM,Pterochrosia neriifolia S.Moore,249,1,G,6507,Pterochrosia neriifolia S.Moore,
5,Dicotylédones,Apocynaceae Juss.,Cerberiopsis obtusifolia (Van Heurck & Müll.Arg.) Boiteau,Cerberiopsis,M,Cerbera obtusifolia Van Heurck & Müll.Arg.,250,1,G,6353,Cerbera obtusifolia Van Heurck & Müll.Arg.,
5,Dicotylédones,Apocynaceae Juss.,Cerberiopsis obtusifolia (Van Heurck & Müll.Arg.) Boiteau,Cerberiopsis,M,Cerbera obtusifolia Van Heurck & Müll.Arg.,250,1,G,6362,Cerberiopsis comptonii (S.Moore) Guillaumin,
5,Dicotylédones,Apocynaceae Juss.,Cerberiopsis obtusifolia (Van Heurck & Müll.Arg.) Boiteau,Cerberiopsis,M,Cerbera obtusifolia Van Heurck & Müll.Arg.,250,1,G,6506,Pterochrosia comptonii S.Moore,
5,Dicotylédones,Apocynaceae Juss.,Cynanchum viminale subsp. brunonianum (Wight & Arn.) Meve & Liede,Cynanchum,LM,Sarcostemma brunonianum Wight & Arn.,24267,1,A,24114,Sarcostemma brunonianum Wight & Arn.,In Meve et Liede-Schumann (2013) Kew Bull. 68 : 187
5,Dicotylédones,Apocynaceae Juss.,Cynanchum viminale subsp. brunonianum (Wight & Arn.) Meve & Liede,Cynanchum,LM,Sarcostemma brunonianum Wight & Arn.,24267,1,A,23998,Sarcostemma viminale subsp. brunonianum (Wight & Arn.) P.I.Forst.,In Meve et Liede-Schumann (2013) Kew Bull. 68 : 187
5,Dicotylédones,Apocynaceae Juss.,Dischidia immortalis Guillaumin,Dischidia,F, ,6600,1,A,, ,"Distribution : NC, NH in Flore de NC à venir"
5,Dicotylédones,Apocynaceae Juss.,Gymnema tricholepis Schltr.,Gymnema,LN, ,20009,1,A,19888,Periploca sylvestris Retz.,
5,Dicotylédones,Apocynaceae Juss.,Gymnema tricholepis Schltr.,Gymnema,LN, ,20009,1,A,24108,Marsdenia tricholepis (Schltr.) P.I.Forst.,
5,Dicotylédones,Apocynaceae Juss.,Gymnema tricholepis Schltr.,Gymnema,LN, ,20009,1,A,482,Gymnema sylvestre (Retz.) R.Br. ex Schult.,
5,Dicotylédones,Apocynaceae Juss.,"Heterostemma bicanthaceum Meve, Gâteblé & Liede",Heterostemma,F, ,24620,1,E,, ,"in Meve, U., Gâteblé, G., & Liede-Schumann, S. (2018) Phytotaxa 349, 202."
5,Dicotylédones,Apocynaceae Juss.,Hoya nicholsoniae F.Muell.,Hoya,FL, ,20010,1,A,486,Hoya neocaledonica Schltr.,
5,Dicotylédones,Apocynaceae Juss.,Hoya nicholsoniae F.Muell.,Hoya,FL, ,20010,1,A,485,Hoya limoniaca S.Moore,
5,Dicotylédones,Apocynaceae Juss.,"Leichhardtia assimulata (S.Moore) Liede, Gâteblé & Meve",Leichhardtia,M,Marsdenia assimulata S.Moore,36947,1,E,489,Marsdenia assimulata S.Moore,"In Fl. Nouvelle-Calédonie, vol 27 (2020)."
5,Dicotylédones,Apocynaceae Juss.,"Leichhardtia dognyensis (Guillaumin) Liede, Gâteblé & Meve",Leichhardtia,F,Marsdenia dognyensis Guillaumin,36948,1,E,491,Marsdenia dognyensis Guillaumin,"In Fl. Nouvelle-Calédonie, vol 27 (2020)."
5,Dicotylédones,Apocynaceae Juss.,Leichhardtia ericoides (Schltr.) Bullock,Leichhardtia,MR,Marsdenia ericoides Schltr.,36949,1,E,488,Leichardtia ericoides (Schltr.) Bullock,"In Fl. Nouvelle-Calédonie, vol 27 (2020)."
5,Dicotylédones,Apocynaceae Juss.,Leichhardtia ericoides (Schltr.) Bullock,Leichhardtia,MR,Marsdenia ericoides Schltr.,36949,1,E,4885,Marsdenia ericoides Schltr.,"In Fl. Nouvelle-Calédonie, vol 27 (2020)."
5,Dicotylédones,Apocynaceae Juss.,"Leichhardtia goromotoorum (Gâteblé, Fleurot, Meve & Liede) Gâteblé, Fleurot, Meve & Liede",Leichhardtia,M,"Marsdenia goromotoorum Gâteblé, Fleurot, Meve & Liede",36950,1,E,26728,"Marsdenia goromotoorum Gâteblé, Fleurot, Meve & Liede","In Fl. Nouvelle-Calédonie, vol 27 (2020)."
5,Dicotylédones,Apocynaceae Juss.,"Leichhardtia kaalaensis (Meve, Gâteblé & Liede) Liede, Gâteblé & Meve",Leichhardtia,M,"Marsdenia kaalaensis Meve, Gâteblé & Liede",36951,1,E,24579,"Marsdenia kaalaensis Meve, Gâteblé & Liede","In Fl. Nouvelle-Calédonie, vol 27 (2020)."
5,Dicotylédones,Apocynaceae Juss.,"Leichhardtia koniamboensis (Guillaumin) Liede, Gâteblé & Meve",Leichhardtia,M,Marsdenia koniamboensis Guillaumin,36952,1,E,492,Marsdenia koniamboensis Guillaumin,"In Fl. Nouvelle-Calédonie, vol 27 (2020)."
5,Dicotylédones,Apocynaceae Juss.,"Leichhardtia kuniensis (Meve, Gâteblé & Liede) Liede, Gâteblé & Meve",Leichhardtia,F,"Marsdenia kuniensis Meve, Gâteblé & Liede",36953,1,E,24621,"Marsdenia kuniensis Meve, Gâteblé & Liede","In Fl. Nouvelle-Calédonie, vol 27 (2020)."
5,Dicotylédones,Apocynaceae Juss.,"Leichhardtia lyonsioides (Schltr.) Liede, Gâteblé & Meve",Leichhardtia,FM,Marsdenia lyonsioides Schltr.,36954,1,E,493,Marsdenia lyonsioides Schltr.,"In Fl. Nouvelle-Calédonie, vol 27 (2020)."
5,Dicotylédones,Apocynaceae Juss.,"Leichhardtia lyonsioides (Schltr.) Liede, Gâteblé & Meve",Leichhardtia,FM,Marsdenia lyonsioides Schltr.,36954,1,E,498,Marsdenia raoulii Guillaumin,"In Fl. Nouvelle-Calédonie, vol 27 (2020)."
5,Dicotylédones,Apocynaceae Juss.,"Leichhardtia mackeeorum (Meve, Gâteblé & Liede) Liede, Gâteblé & Meve",Leichhardtia,FM,"Marsdenia mackeeorum Meve, Gâteblé & Liede",36955,1,E,24580,"Marsdenia mackeeorum Meve, Gâteblé & Liede","In Fl. Nouvelle-Calédonie, vol 27 (2020)."
5,Dicotylédones,Apocynaceae Juss.,"Leichhardtia micrantha (Guillaumin) Liede, Gâteblé & Meve",Leichhardtia,F,Tylophora micrantha Decne.,36968,1,E,512,Tylophora micrantha Guillaumin,"In Fl. Nouvelle-Calédonie, vol 27 (2020)."
5,Dicotylédones,Apocynaceae Juss.,"Leichhardtia micrantha (Guillaumin) Liede, Gâteblé & Meve",Leichhardtia,F,Tylophora micrantha Decne.,36968,1,E,24585,Tylophora guillauminiana P.T. Li,"In Fl. Nouvelle-Calédonie, vol 27 (2020)."
5,Dicotylédones,Apocynaceae Juss.,"Leichhardtia neocaledonica (Meve, Gâteblé & Liede) Liede, Gâteblé & Meve",Leichhardtia,M,"Marsdenia neocaledonica Meve, Gâteblé & Liede",36956,1,E,24581,"Marsdenia neocaledonica Meve, Gâteblé & Liede","In Fl. Nouvelle-Calédonie, vol 27 (2020)."
5,Dicotylédones,Apocynaceae Juss.,"Leichhardtia neomicrostoma (Meve, Gâteblé & Liede) Liede, Gâteblé & Meve",Leichhardtia,MF,"Marsdenia neomicrostoma Meve, Gâteblé & Liede",36957,1,E,24622,"Marsdenia neomicrostoma Meve, Gâteblé & Liede","In Fl. Nouvelle-Calédonie, vol 27 (2020)."
5,Dicotylédones,Apocynaceae Juss.,"Leichhardtia nigriflora (Guillaumin) Liede, Gâteblé & Meve",Leichhardtia,FM,Marsdenia nigriflora Guillaumin,36958,1,E,495,Marsdenia nigriflora Guillaumin,"In Fl. Nouvelle-Calédonie, vol 27 (2020)."
5,Dicotylédones,Apocynaceae Juss.,"Leichhardtia oubatchensis (Schltr.) Liede, Gâteblé & Meve",Leichhardtia,FM,Marsdenia oubatchensis Schltr.,36959,1,E,496,Marsdenia oubatchensis Schltr.,"In Fl. Nouvelle-Calédonie, vol 27 (2020)."
5,Dicotylédones,Apocynaceae Juss.,"Leichhardtia oubatchensis (Schltr.) Liede, Gâteblé & Meve",Leichhardtia,FM,Marsdenia oubatchensis Schltr.,36959,1,E,497,Marsdenia pseudoparsonsia Guillaumin,"In Fl. Nouvelle-Calédonie, vol 27 (2020)."
5,Dicotylédones,Apocynaceae Juss.,"Leichhardtia paulforsteri (Meve, Gâteblé & Liede) Liede, Gâteblé & Meve",Leichhardtia,FM,"Marsdenia paulforsteri Meve, Gâteblé & Liede",36960,1,E,24582,"Marsdenia paulforsteri Meve, Gâteblé & Liede","In Fl. Nouvelle-Calédonie, vol 27 (2020)."
5,Dicotylédones,Apocynaceae Juss.,"Leichhardtia speciosa (Baill.) Liede, Gâteblé & Meve",Leichhardtia,F,Marsdenia speciosa Baill.,36961,1,E,490,Marsdenia balansae Baill.,"In Fl. Nouvelle-Calédonie, vol 27 (2020)."
5,Dicotylédones,Apocynaceae Juss.,"Leichhardtia speciosa (Baill.) Liede, Gâteblé & Meve",Leichhardtia,F,Marsdenia speciosa Baill.,36961,1,E,500,Marsdenia speciosa Baill.,"In Fl. Nouvelle-Calédonie, vol 27 (2020)."
5,Dicotylédones,Apocynaceae Juss.,"Leichhardtia speciosa (Baill.) Liede, Gâteblé & Meve",Leichhardtia,F,Marsdenia speciosa Baill.,36961,1,E,503,Marsdenia vieillardii Baill.,"In Fl. Nouvelle-Calédonie, vol 27 (2020)."
5,Dicotylédones,Apocynaceae Juss.,"Leichhardtia tylophoroides (Schltr.) Liede, Gâteblé & Meve",Leichhardtia,F,Marsdenia tylophoroides Schltr.,36962,1,E,501,Marsdenia tylophoroides Schltr.,"In Fl. Nouvelle-Calédonie, vol 27 (2020)."
5,Dicotylédones,Apocynaceae Juss.,"Leichhardtia variifolia (Guillaumin) Liede, Gâteblé & Meve",Leichhardtia,M,Marsdenia variifolia Guillaumin,36963,1,E,502,Marsdenia variifolia Guillaumin,"In Fl. Nouvelle-Calédonie, vol 27 (2020)."
5,Dicotylédones,Apocynaceae Juss.,"Leichhardtia weberlingiana (Liede) Liede, Gâteblé & Meve",Leichhardtia,F,Marsdenia weberlingiana Liede,36964,1,E,24583,Marsdenia weberlingiana Liede,"In Fl. Nouvelle-Calédonie, vol 27 (2020)."
5,Dicotylédones,Apocynaceae Juss.,Marsdenia billardierei Decne.,Marsdenia,M, ,6611,2,E,487,Leichardtia billardierei (Decne.) Bullock,"Nom douteux, Type détruit à B"
5,Dicotylédones,Apocynaceae Juss.,Marsdenia microstoma Schltr.,Marsdenia,M, ,494,2,E,, ,"Nom douteux, Type détruit à B"
5,Dicotylédones,Apocynaceae Juss.,Marsdenia sarcoloboides Schltr.,Marsdenia,Ø, ,499,2,E,, ,"Nom douteux, Type détruit à B"
5,Dicotylédones,Apocynaceae Juss.,Melodinus aeneus Baill.,Melodinus,F, ,254,1,E,268,Melodinus polyadenus Baill.,
5,Dicotylédones,Apocynaceae Juss.,Melodinus balansae Baill.,Melodinus,FM, ,259,1,E,6425,Melodinus intermedius Pancher ex Guillaumin,
5,Dicotylédones,Apocynaceae Juss.,Melodinus balansae Baill.,Melodinus,FM, ,259,1,E,257,Melodinus balansae var. paucivenosus (S.Moore) Boiteau,
5,Dicotylédones,Apocynaceae Juss.,Melodinus balansae Baill.,Melodinus,FM, ,259,1,E,256,Melodinus balansae var. inaequilatus (Baill.) Boiteau,
5,Dicotylédones,Apocynaceae Juss.,Melodinus balansae Baill.,Melodinus,FM, ,259,1,E,6431,Melodinus velutinus Guillaumin,
5,Dicotylédones,Apocynaceae Juss.,Melodinus balansae Baill.,Melodinus,FM, ,259,1,E,6426,Melodinus latifolius Schltr. ex Guillaumin,
5,Dicotylédones,Apocynaceae Juss.,Melodinus balansae Baill.,Melodinus,FM, ,259,1,E,6424,Melodinus inaequilatus Baill.,
5,Dicotylédones,Apocynaceae Juss.,Melodinus balansae Baill.,Melodinus,FM, ,259,1,E,261,Melodinus guillauminii Boiteau,
5,Dicotylédones,Apocynaceae Juss.,Melodinus balansae Baill.,Melodinus,FM, ,259,1,E,6429,Melodinus paucivenosus S.Moore,
5,Dicotylédones,Apocynaceae Juss.,Melodinus balansae Baill.,Melodinus,FM, ,259,1,E,271,Melodinus tiebaghiensis Boiteau,
5,Dicotylédones,Apocynaceae Juss.,Melodinus phylliraeoides Labill.,Melodinus,LM, ,267,1,E,266,Melodinus phylliraeoides var. vestitus Boiteau,
5,Dicotylédones,Apocynaceae Juss.,Melodinus phylliraeoides Labill.,Melodinus,LM, ,267,1,E,262,Melodinus insulaepinorum var. baabaensis Boiteau,
5,Dicotylédones,Apocynaceae Juss.,Melodinus phylliraeoides Labill.,Melodinus,LM, ,267,1,E,264,Melodinus insulaepinorum Boiteau,
